Interval,Open,High,Low,Close,Volume
0,124.60833410390813,124.61911348928965,123.78499453056772,123.89858450184168,33839222.91873977
1,123.84594984073914,124.51788103814147,123.74922122636606,124.44997818778063,0.0
2,124.39391199276167,124.50848799867548,124.19638714379144,124.27190590610478,55944277.51139571
3,124.17199957027738,124.26680517784276,124.02770931694498,124.03517241374924,0.0
4,124.15920758616298,125.36647743572327,124.05309345437685,125.33088024743009,34517357.513558894
5,125.32382188742517,125.42456538447847,123.47229766419795,123.58385497126248,38699048.17825283
6,123.69600558167288,124.07180182184463,123.69294732198698,123.9549508563664,3540065.973050123
7,124.0522014162801,124.07113206442311,122.13286357193735,122.2271050786565,23217621.7068575
8,122.10487797357786,122.18528755344421,120.79122816228649,120.83011109900089,5926121.199492276
9,120.94464957374967,121.03464801730661,120.75472800213063,120.75779563342026,16322633.68843966
10,120.63703783778683,121.11344348669681,120.5259587682657,121.0497792954731,6908736.7343773525
11,121.02215902755448,121.02528763949461,119.54632109931896,119.64553389728857,29834939.032049883
12,119.52588836339129,119.5916072357833,118.90489104764795,118.98252688193779,21788078.196650878
13,119.10150940881971,120.53758735833371,119.09448951897835,120.53723860106845,28363266.752805393
14,120.65777583966951,122.45773879024458,120.59046669443754,122.38000510675363,10273166.843294427
15,122.33305067733077,124.01082571443484,122.32772624384057,123.99407583384088,9458146.859320384
16,124.09679820971138,124.4738786150459,124.07311173710121,124.37995523566552,0.0
17,124.50433519090117,124.61568277354468,124.39550845570588,124.56295347624987,25897181.151559923
18,124.43839052277363,124.520706640906,122.71891319148969,122.8266325650149,6293115.687178377
19,122.93407669095612,122.97847864081763,121.3128812031654,121.31350285616655,32495423.34606445
20,121.37664756547335,121.48745115796032,121.04778626321453,121.14473004270606,0.0
21,121.25712810968709,121.37058513445483,119.8862376467426,119.89015945969659,18580854.87787448
22,119.77871377387942,120.80739425587285,119.74566091887803,120.78743459337069,32880975.862024218
23,120.66664715877732,121.37272211597252,120.6591906385481,121.30837381591505,47449626.68017654
24,121.39825910863075,121.500896549372,119.8204159104034,119.92729022049748,21140955.097840603
25,120.04168149838297,120.1517819919051,119.72243320819359,119.83974115972222,0.0
26,119.95958090088193,120.86071805185425,119.86414198850787,120.7529556821552,8168937.517523298
27,120.67578653813335,120.70933662928559,120.09441242066872,120.14313359256647,53770943.69691323
28,120.25047408097235,120.33158824406567,119.41200136259039,119.49390729369242,0.0
29,119.61340120098609,121.325464753206,119.55876499122765,121.32072340919214,22268201.943234872
30,121.19940268578294,121.29136796167553,120.72328552943577,120.84395690857171,38231081.86112033
31,120.96480086548027,122.3013691068316,120.94709178782205,122.30097649357708,0.0
32,122.42113389554034,123.21356771372056,122.34550527414902,123.10390578474131,14140015.950397074
33,123.10863069206044,124.70567294797861,123.07200924393166,124.67859068651897,5694284.794132611
34,124.68177840646534,125.55067883302505,124.58037487144024,125.47965881773666,20223530.73738791
35,125.35417915891892,125.4588222223048,124.340536403394,124.4377522350395,36737940.49349673
36,124.4727439769977,124.50443647039133,123.21436551640076,123.22172273296619,21126770.028559905
37,123.34494445569914,125.06011405063622,123.28939345154282,124.97763318794024,23574351.893602952
38,124.8526555547523,127.00468226126662,124.73809072912262,126.88828419564057,23873854.80861312
39,127.0151724798362,128.39651645181348,126.99309216568128,128.3548830762429,14906078.138552409
40,128.48323795931915,128.5222402362577,127.30535780887215,127.35736380321929,0.0
41,127.37220181288217,129.40584276142565,127.28273695490154,129.30439599835415,39764030.56987874
42,129.43370039435248,130.08956460176412,129.4242969603993,130.08139778686026,13721491.755884292
43,129.98406473243688,130.63769768535693,129.8567774017076,130.54241688923238,23390533.8840488
44,130.49583525571552,130.49645483254469,129.9120959059766,129.96933434251946,35566631.84191758
45,129.9850612379574,132.01743458606666,129.9463373064425,131.9562981959495,2028602.4454007968
46,131.9023641030647,132.0371936210125,131.82166142772,131.96579927023143,45113779.69162512
47,132.00502877840816,132.13170132886438,131.19197889765255,131.31530078132906,36626728.03858502
