Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-05-22 09:30:00-04:00,192.25,192.7899932861328,191.97999572753906,192.47000122070312,3891656,0.0,0
2024-05-22 10:00:00-04:00,192.44000244140625,192.82310485839844,192.3699951171875,192.71499633789062,2300968,0.0,0
2024-05-22 10:30:00-04:00,192.71499633789062,192.75999450683594,192.0800018310547,192.0800018310547,1826932,0.0,0
2024-05-22 11:00:00-04:00,192.0854949951172,192.3000030517578,192.0330047607422,192.13999938964844,2013640,0.0,0
2024-05-22 11:30:00-04:00,192.13999938964844,192.1999969482422,191.66000366210938,191.82899475097656,1976158,0.0,0
2024-05-22 12:00:00-04:00,191.8300018310547,191.8699951171875,191.52499389648438,191.6199951171875,1245359,0.0,0
2024-05-22 12:30:00-04:00,191.61500549316406,191.72999572753906,191.15499877929688,191.3000030517578,1275175,0.0,0
2024-05-22 13:00:00-04:00,191.30850219726562,191.48289489746094,191.0800018310547,191.3699951171875,1318278,0.0,0
2024-05-22 13:30:00-04:00,191.36000061035156,191.42999267578125,190.7209930419922,190.85499572753906,1895488,0.0,0
2024-05-22 14:00:00-04:00,190.85000610351562,190.86000061035156,190.27000427246094,190.60000610351562,2074346,0.0,0
2024-05-22 14:30:00-04:00,190.59500122070312,190.89849853515625,190.52000427246094,190.80999755859375,1255658,0.0,0
2024-05-22 15:00:00-04:00,190.81500244140625,190.94000244140625,190.6300048828125,190.9398956298828,1449641,0.0,0
2024-05-22 15:30:00-04:00,190.9300994873047,191.30499267578125,190.3800048828125,190.97999572753906,4670368,0.0,0
2024-05-23 09:30:00-04:00,191.0,191.0,189.0500030517578,189.4199981689453,6704720,0.0,0
2024-05-23 10:00:00-04:00,189.4199981689453,189.58999633789062,188.5050048828125,189.0500030517578,3458666,0.0,0
2024-05-23 10:30:00-04:00,189.05999755859375,189.69000244140625,188.6999969482422,188.72500610351562,4193650,0.0,0
2024-05-23 11:00:00-04:00,188.72999572753906,189.6300048828125,188.67999267578125,189.4499969482422,1944325,0.0,0
2024-05-23 11:30:00-04:00,189.4550018310547,189.7100067138672,189.07000732421875,189.68499755859375,1793639,0.0,0
2024-05-23 12:00:00-04:00,189.68499755859375,189.69000244140625,189.25999450683594,189.52499389648438,1449383,0.0,0
2024-05-23 12:30:00-04:00,189.52499389648438,189.59950256347656,188.75,188.7899932861328,1685167,0.0,0
2024-05-23 13:00:00-04:00,188.78500366210938,188.96910095214844,188.42999267578125,188.64010620117188,1954974,0.0,0
2024-05-23 13:30:00-04:00,188.64999389648438,188.68499755859375,187.55999755859375,187.59500122070312,2630188,0.0,0
2024-05-23 14:00:00-04:00,187.58999633789062,187.86000061035156,187.30999755859375,187.7050018310547,2563958,0.0,0
2024-05-23 14:30:00-04:00,187.6999969482422,187.8000030517578,187.16000366210938,187.27000427246094,1802957,0.0,0
2024-05-23 15:00:00-04:00,187.27000427246094,187.67999267578125,187.2100067138672,187.6199951171875,2764033,0.0,0
2024-05-23 15:30:00-04:00,187.6199951171875,187.82000732421875,186.625,186.91000366210938,5803901,0.0,0
2024-05-24 09:30:00-04:00,188.82000732421875,189.18580627441406,188.0404052734375,188.75,5846069,0.0,0
2024-05-24 10:00:00-04:00,188.75,189.52000427246094,188.6699981689453,189.52000427246094,3319726,0.0,0
2024-05-24 10:30:00-04:00,189.51499938964844,189.75,189.25999450683594,189.74009704589844,2173008,0.0,0
2024-05-24 11:00:00-04:00,189.75,190.2899932861328,189.64999389648438,190.1199951171875,2705300,0.0,0
2024-05-24 11:30:00-04:00,190.11000061035156,190.27999877929688,189.72999572753906,190.1750030517578,1694110,0.0,0
2024-05-24 12:00:00-04:00,190.1750030517578,190.5800018310547,190.1649932861328,190.37989807128906,1875631,0.0,0
2024-05-24 12:30:00-04:00,190.3800048828125,190.5500030517578,190.22999572753906,190.35499572753906,1321817,0.0,0
2024-05-24 13:00:00-04:00,190.36000061035156,190.55999755859375,190.25120544433594,190.4149932861328,1164868,0.0,0
2024-05-24 13:30:00-04:00,190.4199981689453,190.4199981689453,190.06500244140625,190.07850646972656,1497939,0.0,0
2024-05-24 14:00:00-04:00,190.0749969482422,190.46499633789062,190.05499267578125,190.14999389648438,1583278,0.0,0
2024-05-24 14:30:00-04:00,190.14999389648438,190.38999938964844,190.10330200195312,190.2100067138672,1167844,0.0,0
2024-05-24 15:00:00-04:00,190.2050018310547,190.28750610351562,189.93499755859375,190.08999633789062,1582585,0.0,0
2024-05-24 15:30:00-04:00,190.0850067138672,190.24000549316406,189.82000732421875,190.0,3538245,0.0,0
2024-05-28 09:30:00-04:00,191.53199768066406,192.99000549316406,190.33999633789062,191.0500030517578,10960149,0.0,0
2024-05-28 10:00:00-04:00,191.0500030517578,192.10000610351562,191.0,191.63999938964844,4436679,0.0,0
2024-05-28 10:30:00-04:00,191.6300048828125,191.77000427246094,191.13009643554688,191.64500427246094,2785829,0.0,0
2024-05-28 11:00:00-04:00,191.66000366210938,191.75999450683594,191.3625030517578,191.6199951171875,2222543,0.0,0
2024-05-28 11:30:00-04:00,191.61000061035156,191.9499969482422,191.38999938964844,191.47500610351562,2230591,0.0,0
2024-05-28 12:00:00-04:00,191.47000122070312,191.75999450683594,191.05999755859375,191.2550048828125,2151189,0.0,0
2024-05-28 12:30:00-04:00,191.2501983642578,191.45899963378906,191.05999755859375,191.30569458007812,1602095,0.0,0
2024-05-28 13:00:00-04:00,191.30499267578125,191.35000610351562,190.86000061035156,190.875,1602963,0.0,0
2024-05-28 13:30:00-04:00,190.875,190.9600067138672,190.19000244140625,190.32220458984375,2171483,0.0,0
2024-05-28 14:00:00-04:00,190.3300018310547,190.47999572753906,189.64999389648438,189.72979736328125,2594734,0.0,0
2024-05-28 14:30:00-04:00,189.72500610351562,189.75999450683594,189.10000610351562,189.72000122070312,2732575,0.0,0
2024-05-28 15:00:00-04:00,189.72000122070312,189.8699951171875,189.47999572753906,189.53280639648438,2411914,0.0,0
2024-05-28 15:30:00-04:00,189.53799438476562,190.10000610351562,189.3300018310547,190.10000610351562,4991097,0.0,0
2024-05-29 09:30:00-04:00,189.50999450683594,192.2469940185547,189.50999450683594,191.79989624023438,9031602,0.0,0
2024-05-29 10:00:00-04:00,191.78500366210938,192.1300048828125,191.35000610351562,191.85000610351562,3937088,0.0,0
2024-05-29 10:30:00-04:00,191.84890747070312,192.24000549316406,191.6999969482422,192.17959594726562,3976297,0.0,0
2024-05-29 11:00:00-04:00,192.1699981689453,192.1750030517578,191.125,191.48370361328125,2843563,0.0,0
2024-05-29 11:30:00-04:00,191.48500061035156,191.55999755859375,191.0800018310547,191.4499969482422,2106914,0.0,0
2024-05-29 12:00:00-04:00,191.44650268554688,191.77999877929688,191.27000427246094,191.75999450683594,2539357,0.0,0
2024-05-29 12:30:00-04:00,191.7624969482422,192.02999877929688,191.5030059814453,191.893798828125,1725195,0.0,0
2024-05-29 13:00:00-04:00,191.89500427246094,192.01499938964844,191.55050659179688,191.7949981689453,1537306,0.0,0
2024-05-29 13:30:00-04:00,191.7899932861328,191.97000122070312,191.47000122070312,191.77999877929688,1918855,0.0,0
2024-05-29 14:00:00-04:00,191.77499389648438,191.77499389648438,191.30999755859375,191.5601043701172,2247240,0.0,0
2024-05-29 14:30:00-04:00,191.55999755859375,191.6300048828125,191.1199951171875,191.22000122070312,2477161,0.0,0
2024-05-29 15:00:00-04:00,191.21139526367188,191.26499938964844,190.72000122070312,191.13999938964844,2239148,0.0,0
2024-05-29 15:30:00-04:00,191.13999938964844,191.2100067138672,189.95989990234375,190.3699951171875,6936004,0.0,0
2024-05-30 09:30:00-04:00,190.78500366210938,192.10000610351562,190.6300048828125,190.88999938964844,7122275,0.0,0
2024-05-30 10:00:00-04:00,190.88999938964844,191.625,190.67999267578125,191.44500732421875,4070202,0.0,0
2024-05-30 10:30:00-04:00,191.4499969482422,191.47000122070312,191.0,191.24330139160156,3022220,0.0,0
2024-05-30 11:00:00-04:00,191.25,191.82400512695312,191.25,191.69500732421875,2510998,0.0,0
2024-05-30 11:30:00-04:00,191.6699981689453,191.75,191.3699951171875,191.46499633789062,1468493,0.0,0
2024-05-30 12:00:00-04:00,191.4600067138672,191.63999938964844,191.10000610351562,191.25999450683594,1507346,0.0,0
2024-05-30 12:30:00-04:00,191.25999450683594,191.75,191.2050018310547,191.7480010986328,1401406,0.0,0
2024-05-30 13:00:00-04:00,191.74830627441406,192.13999938964844,191.7100067138672,192.07870483398438,2356117,0.0,0
2024-05-30 13:30:00-04:00,192.0800018310547,192.17999267578125,191.84500122070312,191.94000244140625,1644574,0.0,0
2024-05-30 14:00:00-04:00,191.9250030517578,192.0,191.36000061035156,191.53500366210938,1717443,0.0,0
2024-05-30 14:30:00-04:00,191.5366973876953,191.8000030517578,191.41000366210938,191.74000549316406,2243841,0.0,0
2024-05-30 15:00:00-04:00,191.74000549316406,191.7899932861328,191.51499938964844,191.56500244140625,1899681,0.0,0
2024-05-30 15:30:00-04:00,191.5800018310547,191.83999633789062,190.85000610351562,191.2899932861328,6616325,0.0,0
2024-05-31 09:30:00-04:00,191.44000244140625,192.57000732421875,191.2899932861328,191.7100067138672,6518710,0.0,0
2024-05-31 10:00:00-04:00,191.7100067138672,192.42779541015625,191.27000427246094,191.69000244140625,3840871,0.0,0
2024-05-31 10:30:00-04:00,191.69000244140625,191.97000122070312,191.05999755859375,191.20010375976562,3563922,0.0,0
2024-05-31 11:00:00-04:00,191.2050018310547,191.3000030517578,190.10000610351562,190.41000366210938,3361953,0.0,0
2024-05-31 11:30:00-04:00,190.38999938964844,190.7073974609375,190.0800018310547,190.3350067138672,2246274,0.0,0
2024-05-31 12:00:00-04:00,190.3300018310547,190.39649963378906,189.91000366210938,190.19720458984375,2085818,0.0,0
2024-05-31 12:30:00-04:00,190.1999969482422,190.25,189.91000366210938,190.0399932861328,1534032,0.0,0
2024-05-31 13:00:00-04:00,190.0399932861328,190.58999633789062,189.97000122070312,190.57000732421875,1585052,0.0,0
2024-05-31 13:30:00-04:00,190.57000732421875,190.7899932861328,190.46800231933594,190.7700958251953,1387911,0.0,0
2024-05-31 14:00:00-04:00,190.77999877929688,190.82000732421875,190.3800048828125,190.55499267578125,1489750,0.0,0
2024-05-31 14:30:00-04:00,190.5500030517578,190.7899932861328,190.3300018310547,190.75999450683594,1725554,0.0,0
2024-05-31 15:00:00-04:00,190.76300048828125,191.26980590820312,190.63999938964844,191.02999877929688,4298073,0.0,0
2024-05-31 15:30:00-04:00,191.02000427246094,192.49000549316406,190.89999389648438,192.47000122070312,9872872,0.0,0
2024-06-03 09:30:00-04:00,192.97999572753906,194.55999755859375,192.52999877929688,194.12750244140625,9797880,0.0,0
2024-06-03 10:00:00-04:00,194.1300048828125,194.99000549316406,194.0,194.8350067138672,5008204,0.0,0
2024-06-03 10:30:00-04:00,194.8300018310547,194.9199981689453,193.91000366210938,193.94000244140625,3841333,0.0,0
2024-06-03 11:00:00-04:00,193.94000244140625,194.42999267578125,193.5800018310547,194.1300048828125,2628019,0.0,0
2024-06-03 11:30:00-04:00,194.1199951171875,194.38999938964844,193.66000366210938,193.92999267578125,2335505,0.0,0
2024-06-03 12:00:00-04:00,193.92019653320312,194.08999633789062,193.24000549316406,193.28939819335938,2446367,0.0,0
2024-06-03 12:30:00-04:00,193.27999877929688,193.3699951171875,192.9199981689453,193.2550048828125,1920467,0.0,0
2024-06-03 13:00:00-04:00,193.2550048828125,193.82640075683594,192.83999633789062,193.7899932861328,2313071,0.0,0
2024-06-03 13:30:00-04:00,193.75999450683594,194.05499267578125,193.52000427246094,193.61000061035156,1732027,0.0,0
2024-06-03 14:00:00-04:00,193.61000061035156,193.66000366210938,193.08999633789062,193.10000610351562,1829059,0.0,0
2024-06-03 14:30:00-04:00,193.10000610351562,193.52000427246094,192.91009521484375,193.04989624023438,1865955,0.0,0
2024-06-03 15:00:00-04:00,193.0399932861328,193.4600067138672,192.94500732421875,193.35400390625,1919093,0.0,0
2024-06-03 15:30:00-04:00,193.36000061035156,194.11000061035156,193.27999877929688,194.08999633789062,5118764,0.0,0
2024-06-04 09:30:00-04:00,194.72000122070312,195.0,193.03419494628906,193.17999267578125,6666642,0.0,0
2024-06-04 10:00:00-04:00,193.17999267578125,194.0800018310547,193.0800018310547,194.02999877929688,4026462,0.0,0
