Interval,Open,High,Low,Close,Volume
0,162.79704670715333,163.87427493054312,162.74402238772944,163.83753508825762,146957.3648216168
1,163.80819329793528,164.50404045182742,163.70239349148738,164.3860391447047,1282617.0832726937
2,164.22165310556,164.96688715729027,164.06067065049393,164.8940596031829,2271096.6156609408
3,164.9119389828344,165.03966174853588,164.24405357342906,164.349760510006,2056057.8886633632
4,164.514110270516,164.6290942855299,163.37754699776988,163.53849975007086,0.0
5,163.5543667130311,163.60396237200405,162.46400158394016,162.56263924695034,2975930.999646283
6,162.47886598923137,162.49625707054304,161.53679290129222,161.68888686832113,0.0
7,161.56965264416684,162.00593131266731,161.5608929695882,161.85216755559443,1335548.5663261754
8,162.01401972315,162.34179007400292,161.97662169129927,162.26910307644508,825843.1123625541
9,162.4313721795215,162.6883826761124,162.3775997854372,162.62562811448834,841813.7695467733
10,162.6660522085387,162.69757037832605,162.1064900877904,162.15241918499984,0.0
11,162.10232326829828,162.62852885707926,162.08120151342365,162.53293646330198,2276661.930541726
12,162.4343336166404,162.44210115610727,161.73709109161865,161.7437825092565,1127.5538203853648
13,161.80719283939527,161.89253503887704,161.208536728449,161.23767072209947,424646.2856707873
14,161.25813110471287,161.38248116066762,160.86829384287176,160.96621163299181,3292411.160518783
15,161.06581826529938,161.14566540655068,160.80420656141717,160.9339792970552,1813743.5936074837
16,160.77304531775815,160.80595834581072,159.85403017937384,159.97366038593628,1276174.3590221768
17,160.13363404632221,160.1920048981051,160.0062001827197,160.18670578928666,1206518.8849605396
18,160.25948794519786,160.3857558201006,160.25935565986285,160.32885292036892,1505716.9784706472
19,160.2509825015018,160.4738711460816,160.1927291285863,160.334019049368,2178159.9247521963
20,160.20681642015145,161.22754119764303,160.10989641682016,161.14692014344226,3859360.764975236
21,161.0420739533614,162.04511279450887,161.00150702297148,162.0146851719489,1675052.7368284112
22,162.17669985712084,163.01053541380762,162.02878337302462,162.88712305516498,16955.39938807045
23,162.72423593210982,162.76803905709787,162.52208376896803,162.64633433900173,1886295.518168222
24,162.595354499567,163.32808645239064,162.580961310995,163.26689406409156,229854.28713997966
25,163.30946217840653,163.46396144737898,163.27750128936,163.29002274055998,718264.1127195332
26,163.1267327178194,163.64019369271364,163.01972157388533,163.59031875548828,1988271.8152666856
27,163.45602770607235,163.80747179818104,163.42944358014907,163.7384691926476,0.0
28,163.57473072345496,163.5897675726216,162.61770341143668,162.76141543973492,3071519.3136313222
29,162.92417685517464,162.96821281730251,162.4585202406237,162.47084776258623,522376.65441289486
30,162.6333186103488,162.76924600620762,162.10457483508486,162.23227063242103,0.0
31,162.39450290305345,162.5559562047462,161.4499074740907,161.48338023938965,673453.2258372471
32,161.32189685915026,161.43699969511934,161.2203489873465,161.29376357963758,2685483.2005877676
33,161.22916472299642,161.36491901741576,160.85923147262423,160.89016438047986,0.0
34,161.04454433711305,161.09123251739172,159.84824705237455,159.93010692000772,1348699.7399522504
35,159.99100739867978,160.91948096852502,159.9000557830696,160.79131949339714,1853566.596997986
36,160.91362212183273,161.03741572578676,160.37137962509723,160.525560869517,1793488.1291152164
37,160.36503530864746,161.49442714031062,160.2637634653085,161.38997992127415,2238629.3560674214
38,161.44010844032292,161.53924617474152,160.889658207777,160.91595808398836,1578916.0088439512
