Interval,Open,High,Low,Close,Volume
0,162.88783632478604,163.13314327825736,162.78532023078736,163.00868810065893,1685469.7165067608
1,162.97449879062987,163.01684859267112,162.2141286277824,162.23783040115916,0.0
2,162.19554212143663,162.31974377259212,161.80483026379233,161.9115531318906,1225459.1506371708
3,162.054794545309,162.39235290012354,161.93212013391081,162.31861508443984,1276608.506580194
4,162.39019764558898,162.43495566975662,162.14502576579554,162.16072706633324,2227043.8067044266
5,162.1066526165345,162.14841549185542,161.41257079813403,161.5004535505252,2148751.1409146287
6,161.6619540040757,161.78173589263645,161.29185048677726,161.33212048334548,0.0
7,161.4934526038288,161.52518520943147,161.01875244746688,161.07884716639936,754360.0135515949
8,161.1103808570332,161.23795732683152,160.0396022966244,160.12261131029,0.0
9,160.28273392160028,160.29892305559378,159.62006165560203,159.65266477232328,1611950.7194022445
10,159.75276559495683,160.66154816555903,159.7524287495886,160.51238333892076,4519727.543351738
11,160.40939826114317,160.52034054381375,159.55769274212636,159.58303914844151,3391459.9276227616
12,159.42345610929308,159.56922502725257,158.5599902425634,158.6307815142398,1142069.8209757807
13,158.78941229575403,159.62732192561145,158.7359906983055,159.48499731011233,3991966.5520286104
14,159.4614818060991,159.58469699644158,158.44720729379958,158.53332470731195,2619036.8788720816
15,158.51999841747377,158.67832319676202,158.25280785203276,158.36134902380448,3305765.9577442957
16,158.29369232873083,158.6456548543771,158.22743422420066,158.5316264469441,914942.7826239332
17,158.51416223823827,158.5161480823875,158.32374146891016,158.46546370620007,2798632.3666119343
18,158.560295249128,159.4400647768519,158.4548822489185,159.318789277101,1791645.56409745
19,159.30465135003828,159.31408735806454,158.22749986919092,158.3681084643376,2707872.2303296216
20,158.47207802676036,158.5299828208167,158.11299479478868,158.2260755518934,310944.2000803135
21,158.19807473677378,158.26604798719072,157.27808286783664,157.2819151374905,1412953.3063942476
22,157.124633222353,157.26964445236206,156.77894203573493,156.79639754261012,847710.6950277163
23,156.79044072231193,156.87895611040608,155.81166341060705,155.86076824658957,0.0
24,156.01662901483616,156.73382604543733,155.93610770109066,156.5931042563524,2508075.6371667366
25,156.43651115209605,156.58901090414767,156.02479654943994,156.14124252186738,2188832.6310800584
26,156.12136431479837,156.2074826704089,155.94854057127094,156.05663391766632,251340.46379294666
27,156.01194653731966,156.11751979092764,155.08583391771978,155.12966782032913,1208230.4248801465
28,155.28479748814945,155.44007624388416,154.14878921094558,154.2039841683486,0.0
29,154.1682962252906,154.18440286996002,153.86599556914658,153.9956070447777,361725.5831041441
30,154.02002040748184,154.1583669096753,153.38411680366866,153.5332396974427,2066566.945718504
31,153.68677293714012,154.0815725873873,153.6052510771989,154.06621618950257,3441600.207906124
32,153.91214997331306,154.00483577103083,153.55609124228576,153.58697291529683,0.0
33,153.72840337093507,154.06005693064301,153.64624919462872,154.02456923139263,3359875.5565564074
34,153.96007064817192,154.83752058113183,153.8590265587174,154.76551049069695,2641957.1483414196
35,154.61074498020625,154.62525938137514,153.74195526066515,153.84199982401012,442245.662602816
36,153.74887201131415,153.82095246607955,153.3492792210378,153.49775797163704,430237.8475145339
37,153.41064717154052,154.41260302286827,153.27939036585613,154.32433279046325,913762.5247314813
38,154.31118691112258,154.38791981599817,153.93649230726515,154.08258346590623,0.0
39,153.92850088244032,154.0393995491604,153.2166743941274,153.3424858437036,1572536.9604507827
40,153.1891433578599,153.3251855046705,152.28706019550503,152.42746659371736,152408.47640638123
41,152.57487025194553,152.88990584035153,152.4485833432439,152.77179811255107,995497.4816242896
42,152.70668858771103,152.8244423712547,152.29978396846408,152.4430640937179,1554614.813453932
43,152.5955071578116,152.7352826155679,152.00222642303345,152.01092511164416,0.0
44,151.86961171775505,152.90754920188775,151.7273399908883,152.82949343827062,1982635.559688775
45,152.87279718236528,152.9384809839227,152.6364837690854,152.68671298791452,2340526.0358370068
46,152.790739505118,153.64757936711797,152.71582110973372,153.50892038555267,2198494.968969073
47,153.62751110036083,153.77311163850328,153.10211261604326,153.19371939863387,0.0
48,153.3469131180325,153.40076102357375,152.34437362905697,152.41657278375706,3115750.700062295
49,152.29637135452572,152.34583853763814,152.01631695555994,152.13315246535436,1541351.3484956068
50,151.9985707501264,152.4043960670363,151.84946061808557,152.25744918978148,1621254.2659687274
