Interval,Open,High,Low,Close,Volume
0,226.05193827258236,227.0301966428046,225.83817472317526,226.83087706708676,780339.9208610579
1,227.05770794415383,227.17123291619907,226.83257827439687,227.05954261364514,2238549.124820103
2,227.10702124473443,227.87335362144583,226.93440788693428,227.85203139783266,4931308.602528073
3,228.0069670476892,228.9284001061269,227.88045856661583,228.90797978453975,3478547.2832755754
4,228.6790718047552,228.9023981080514,227.56518898415834,227.6319277209155,1519008.7520375024
5,227.4042957931946,227.60266424006494,227.34172084974378,227.49195281507454,2059037.1019956663
6,227.6492668227374,227.76023237568802,226.16460192791797,226.22379442181617,7192905.888965832
7,226.41320914283676,227.54918467595755,226.3269487484708,227.44178449237216,7351492.931671763
8,227.40468213256273,228.73364067299215,227.20796869970397,228.70941263599215,7407932.586827852
9,228.83478363756763,229.17768093744877,228.6269969946894,229.06173325256842,4264989.47215286
10,228.97353861189433,229.761154665253,228.8963433114768,229.59565995638022,880572.2306856834
11,229.82525561633656,230.7343748234014,229.65580826613726,230.685474924523,4510245.168416658
12,230.78735848403264,231.20295261175696,230.72503822094464,231.1345498195584,5230977.6343428055
13,231.28461474058312,231.33733115463644,230.57420040062863,230.78895455766244,7520873.391964724
14,230.78551336245854,231.54727783914439,230.75004366465444,231.47025041130377,4149748.5503758066
15,231.38409309946118,233.24593219691016,231.26861942347722,233.21678488297906,4609832.655489111
16,232.98356809809607,234.8700397089195,232.94117240142424,234.80187029461948,0.0
17,234.95299237748193,234.97230774749937,234.75868543749522,234.8438237228249,2480762.965895483
18,234.60897989910208,236.21588753981746,234.52591136679973,236.01645402340512,4123945.372841862
19,236.17976034884444,236.3391686514236,234.86104748532946,235.04738200368894,9173038.012361864
20,235.27487294515439,235.49741272562383,234.63659056687905,234.75934367121502,3004526.604883733
21,234.9941030148862,235.05801995980252,234.54169287744753,234.65087970575343,4911576.782498083
22,234.41622882604767,234.9958855301597,234.36831669104632,234.92890771622268,4132705.4759336137
23,234.80404161805365,234.8348482993504,233.5436347117021,233.6558940075897,5266214.888393331
24,233.85982081587073,234.0796872290951,233.5272123337783,233.63601317059897,932611.448853544
25,233.7857028175655,233.79469149191846,232.23059823551634,232.3336045912917,0.0
26,232.3176855385575,232.4937233259825,232.18757803554348,232.19304539263322,8860032.742150243
27,231.9608523472406,234.06511730489902,231.80531051510533,233.88378960561337,4156441.2872154135
28,234.10884285248758,235.29584761631324,234.02593683055284,235.2834719972784,7837777.270260738
29,235.51875546927567,236.54170272126993,235.371003334127,236.41859927130022,3164317.0998963066
30,236.46720588660355,238.2355051266291,236.2331587630578,238.20247098975562,0.0
31,237.96426851876586,238.90470456339753,237.77711963334107,238.84322445036847,7392022.043940123
32,239.01012000791144,239.18457136962394,237.35100944310133,237.51178816872627,12675.741321482696
33,237.27427638055755,237.2864664512176,237.01115699460084,237.183441018798,355130.0085906144
34,237.15533481347143,237.41296352241824,237.1504076601327,237.2503102995744,5077327.089045721
35,237.3275481335158,238.44237874539192,237.24416346962374,238.42894478162097,0.0
36,238.65554937581686,238.79636200015153,236.91953322318443,237.1149269774997,8263029.738093022
37,236.87781205052218,237.8685098270799,236.66755072670026,237.68524879784604,5383617.894949643
38,237.67643760140294,239.00213450423504,237.51405722131548,238.92302983605433,3336547.3982196497
39,238.76908774078782,238.87416889116847,237.49478421399647,237.59114867771018,5973875.765240659
40,237.35355752903246,238.062077106458,237.17196504306105,237.88831425640936,1515212.9797154684
41,237.73556477998008,238.8534608378883,237.61525789389907,238.85325986280031,2798061.5851084082
42,238.68558396556136,239.27418051341945,238.53044807058146,239.08332549879827,1835579.9482992957
43,239.32240882429704,239.4916449438924,238.1134020864878,238.31723828855502,0.0
44,238.07892105026647,238.27239336612791,236.97882835027715,236.98873412718163,0.0
45,237.22572286130878,237.4171652268068,235.97493752292337,236.00636388408822,8391563.316550367
46,236.15683969382704,236.95491568652542,236.03841887305754,236.72943366201253,5102298.201632538
47,236.9027531315088,238.64879362986127,236.86522181335027,238.51565074872752,8191830.608462743
48,238.2771350979788,238.3869667337305,237.40883293839553,237.4522188705845,5574227.5298080165
49,237.30347615419763,239.29175387066783,237.14294001599646,239.24388965720325,2643378.9339947156
50,239.14480907048525,239.67999336930563,239.02508818818373,239.49752573391584,274427.3143047262
51,239.5182738215334,239.74036045909753,238.2594330985237,238.44225542215344,0.0
52,238.65254126103824,238.8673501406629,236.9248643490696,237.1130543502946,8667521.669276569
53,236.8759412959443,236.9908770586904,236.75004919769904,236.75514800031416,3551601.5438103285
54,236.55262267954654,237.11679475151908,236.32344274613803,236.9820199106124,4928708.731229247
55,236.93597004730825,237.73616779168756,236.82811044552233,237.5871355053797,8793288.377623547
