Interval,Open,High,Low,Close,Volume
0,418.0515312194824,418.4088086867322,417.84303449609155,418.38049710841256,1208723.7382722488
1,418.42001968355896,418.98303991449376,418.2127044617982,418.8167785565859,1567527.9907865531
2,418.39796177802936,418.8063017224035,416.9785586894306,417.1145453247251,1222428.0495504702
3,416.8669751524643,419.3007645530427,416.55524886494396,419.0069099372363,1375552.3492336294
4,419.15596431730046,421.16125352317744,418.8357032549402,420.9078598265421,1317089.2424819283
5,421.3287676863686,421.4984172942981,418.33746716512627,418.6134204667366,1237513.154560218
6,419.0320338872033,420.9048976476465,418.70594112449055,420.5125851736322,0.0
7,420.5784144583878,422.48498746279625,420.23040793847133,422.26881448886303,897425.6856945801
8,422.27281730904394,424.4468582382532,422.1698212740927,424.18456298160305,653313.6550604745
9,424.39723683985534,425.4506976703797,424.2678361218072,425.0582099753476,2306907.857837213
10,425.1909539619278,427.07451148633015,424.90796838961995,426.98661339313895,0.0
11,426.789064345059,427.97703357464854,426.4309930471484,427.7567275358409,0.0
12,427.8521480345432,428.81850445976266,427.7040322204193,428.5417286336893,347295.0087982096
13,428.29906098163224,430.196444143409,427.965043862125,429.8006718752195,0.0
14,429.6960190735636,429.75976351469706,428.2326359500091,428.38381466246597,765138.3067902015
15,428.57141545727865,428.97965884707156,426.96924718293315,427.1135557160724,1358518.6629656143
16,426.7138145083743,427.36611452912996,426.3074228585679,427.19542872881357,929090.1978259535
17,426.7682333000848,428.8749125133259,426.7673421273735,428.7457255986484,817084.8264934926
18,429.0100505673684,429.20000646558043,427.1750067489367,427.37949641422955,1577092.7580353227
19,427.53050786059464,427.6540991382643,424.69086394492854,425.0497790776353,1371075.4272014452
20,425.0681832279584,425.29624481970427,424.4918245419518,424.71441063008075,1271734.8901747928
21,425.1391250407108,425.307916338841,422.3802608751811,422.39922112321847,1367718.9707892693
22,422.5517280062265,422.7055652231263,421.5109468839293,421.57410366855817,2964266.7187261595
23,421.40683703598654,423.84016147307693,421.2288597538303,423.4867003983424,1799588.8708930651
24,423.73590000976037,424.1447347338614,423.3173661192641,423.9479811610435,463996.84394263534
25,423.9517493281216,425.18962593243276,423.80167029022454,425.0185215404882,1389255.4811492355
26,424.9861299635693,425.2821767536697,424.016993211671,424.2336838753444,2483781.448020161
