Interval,Open,High,Low,Close,Volume
0,418.0515312194824,420.3705752822366,418.0486335990411,420.01837060651974,2270638.1550134504
1,420.43838897712624,420.62820361169986,417.63144569510183,417.9253752969223,2630758.171985306
2,417.5074499216254,417.9485266157179,417.48473870664486,417.55781590251155,942910.9222863602
3,417.975373718414,418.20695941345684,417.47363614226407,417.6440661917371,0.0
4,417.85881045487963,417.9812795286459,416.42170063768947,416.70348830896484,1819815.4557430209
5,417.1201917972738,417.34528075922736,415.85447439820695,416.2064123864174,340770.95750145696
6,416.287528431957,418.3472509889452,415.91288026087614,418.09465698284384,0.0
7,418.1324783426602,418.20802875658256,417.10145031821213,417.11746341407894,1359908.0459424998
8,417.534580877493,418.73280976401276,417.38022919837164,418.4484004855487,761249.9574222302
9,418.26268764966966,419.2942689165469,418.2501630172534,419.2412265702499,1648794.3285281365
10,419.38255095168864,421.25749822710856,419.1789495802487,421.1432395068875,2403354.306653991
11,420.9419333699834,421.67584261340494,420.7574230084778,421.34509133359023,860443.7329366658
12,421.06909572490895,421.1146187421051,420.81349161589424,420.96612729774444,3162367.8319865568
13,421.3870934250421,421.6511840410101,420.2500742911554,420.6364461118141,2099370.3050764627
14,420.9930696954742,421.0867509234887,420.29513186347907,420.55546708134165,1033716.5664263419
15,420.1349116142603,421.8867891365558,420.01914989561004,421.7418989369125,1208525.1227024233
16,421.6943782203445,421.70433924999503,419.29770165760857,419.44291308998925,1023717.4088748347
17,419.3544641111419,421.05209507697924,419.28739884955525,420.8492970347365,367495.2362473104
18,420.80530805252897,422.02450709795056,420.4404265531081,421.91563328379766,1750564.9519718215
19,421.9702387583766,423.9307238653491,421.9028018200894,423.82977946460255,0.0
20,423.51426704560714,424.92734786533885,423.4429687690574,424.89684458711156,1414414.9200069432
21,424.86680355972163,425.1469599868721,424.7879906068052,425.10884943104895,1741107.1700625652
22,425.2473319285632,425.4152535454339,424.29499677337157,424.46995450346435,601789.2372445345
23,424.4134908007839,424.8195721784111,423.330458823403,423.60793015818973,2154260.0208720146
24,423.18432222803153,425.5304407506451,423.013760819626,425.11120799696414,2113190.189145857
25,425.0571439934369,426.7632864716947,424.7686848102028,426.39529015072293,1838851.4957225611
26,426.5710018189438,427.138789000298,426.15240841306803,426.951410263369,661563.6878050789
27,426.98836230881426,428.16517464570336,426.6292143409483,428.0708139697886,1153434.373772803
28,427.89006229549614,428.04057187229984,425.8728012027997,426.1330489463859,0.0
29,425.7913015434767,426.1064756256715,425.4586928430973,425.7884734269699,419488.0087741794
30,425.36268495354295,425.5955442032567,423.3210518699669,423.46742902360586,2926100.7483359114
31,423.7945018031564,424.01887057706,423.49538851168563,423.7727598539464,1057302.1546327474
32,423.6664249376117,424.8267131858379,423.28510182118845,424.484094259824,659156.0053538792
33,424.0596101655642,424.80204361073515,423.9508485551339,424.54705058304626,0.0
34,424.97159763362924,426.31996647078415,424.9702264630426,425.9323035549802,2727177.649277851
35,425.8002709218066,427.14861566325703,425.5365734132871,427.06622778483626,2856891.9890243914
36,426.6391615570514,429.04572165688415,426.4977205369812,429.00374117466424,1643207.9551321785
37,429.0601646628018,429.0623786230005,427.49886654004166,427.638054403216,0.0
38,428.0656924576192,428.1114749167268,426.9108875074312,427.3292170854362,50423.743330109166
39,427.7565463025216,428.0276500446306,425.1629820477695,425.41586596025076,0.0
40,425.692383742946,426.4596727909252,425.2934591246942,426.2592583009211,740778.4798156535
41,426.1648328350394,426.3755364713861,424.3828668842924,424.46630105894604,1250843.7153262685
42,424.63742881819866,426.3418356935365,424.45480731995076,426.1799462564164,816001.0788229628
43,426.6061262026727,426.99366297859405,423.8561579394743,423.8567678689814,0.0
44,423.43291110111244,423.7949815951846,422.56142180889407,422.9376411734936,2030077.4833420715
45,422.77732734365526,423.56015358810845,422.4309852105502,423.52771240856265,1827382.3092698304
46,423.1041846961541,424.61809654706855,422.90391153999775,424.3777091433594,284266.7653446541
47,424.6325187263555,426.4591388972216,424.5419642629366,426.30302526604765,1123681.3223585482
48,426.6268061611151,427.8530614366179,426.4482094482598,427.4916850004623,769024.9127469177
49,427.1043758555272,427.8246635137581,427.07901405704723,427.64193475613456,1018173.5395026184
50,428.06957669089064,428.2429067894941,425.34142542363617,425.3936371180362,745814.7334905735
51,425.8190307551542,425.9231790860592,425.5427895565482,425.6288679763704,1294128.584837807
