Interval,Open,High,Low,Close,Volume
0,418.70073690400415,418.8626785931421,417.15607625788493,417.3621895122689,702264.3829495733
1,417.3114451796104,419.1650497014601,417.1908918795237,418.863845974442,0.0
2,419.1174296553484,419.7176435002797,418.84987648983395,419.63610059382415,0.0
3,419.2164644932303,421.12609946490187,418.8716876309505,420.8358381498747,982793.1957894948
4,420.9079807713494,421.43031742962023,420.8398185401726,421.280552131999,727170.7636019823
5,421.3192928320319,423.3684571065245,420.990040203153,423.1918170776343,549862.1069989424
6,423.5349481505774,423.5898016866662,420.7493157709068,420.8849274836726,1424287.2286349426
7,421.3058124111562,421.3922061364921,418.2151748857542,418.62194117723504,2024202.742554335
8,418.54486183500364,420.64367291372577,418.48690283950043,420.5211445408766,2375392.5794542376
9,420.11192109198214,422.1661569828354,420.0386054651366,421.75470739579526,1822300.5865730718
10,421.61886669026217,421.7902412374952,420.1647689971063,420.5587418280315,939212.8630905121
11,420.13818308620347,422.69769033043895,419.87643976660763,422.4667320658162,1157930.5397550298
12,422.88919879788193,423.61521673533986,422.851072936784,423.2974755374699,2522710.449450584
13,423.0974209948815,423.51544314966776,421.8621532406568,422.1813871759433,2456892.5339361704
14,421.75920578876736,424.1363929954701,421.6436203915611,424.0967390285877,640760.0213452964
15,424.52083576761623,424.7645165465992,421.36358743290987,421.78491655325223,0.0
16,421.88648242490524,423.01885037692193,421.6990416420128,422.6123890371414,250827.16007917363
17,422.1897766481042,423.36763691795244,421.9680323642742,422.9630868869707,387917.13038008136
18,422.54012380008373,422.84341328850815,422.49939148514414,422.7782983326048,0.0
19,422.640019487664,422.99287794839404,421.43566933921767,421.5661353056577,2776470.705686451
20,421.14456917035204,421.1613494696038,419.0646821229402,419.2681075757764,1622954.9523722867
21,419.03223672779984,420.89097131732416,418.6856671521586,420.55331044066173,692157.9360196494
22,420.6279077340951,421.904175686842,420.220751438375,421.6947816110954,1271849.6938208991
23,421.27308682948427,421.6205821226769,419.6974390529068,420.04276905367175,2161579.348685301
24,420.46281182272537,422.2625552223335,420.3831314528434,421.9484184269861,1614709.0953168548
25,421.5976846342893,422.44696137062215,421.38112864563215,422.44091490655603,0.0
26,422.06051647968144,422.22549619460204,421.0999763871111,421.3504142809551,2905615.091950598
27,421.5048081994765,421.8133672274278,420.9781926150751,421.0854933709368,1810002.6476802225
28,421.2165005920074,421.3932808996221,420.2960428714142,420.60400760478643,899378.098138989
