Interval,Open,High,Low,Close,Volume
0,163.12296672058105,163.1872611825135,162.81244533753545,162.9236715938155,3207036.4992932314
1,162.84331353159288,163.76552797823038,162.73261053746262,163.70234507720505,2722796.584069688
2,163.7164744496636,163.86197167615217,163.59151399552073,163.73562556671112,1475772.4976814666
3,163.69185419066457,163.82712519027376,162.72590328670165,162.75858878217124,507089.62337301706
4,162.62416912847598,162.68494859559829,162.52074998406408,162.63242609069673,4030319.1876986753
5,162.7950585167874,163.0800879425471,162.6504557160106,162.98769677110232,2346740.2298271097
6,162.8523252776007,163.8989521561095,162.80557339308464,163.7985976788638,0.0
7,163.63479908118495,163.6961269808992,162.75611779886546,162.82118512961324,2758576.837244728
8,162.65836394448363,162.97209998953568,162.60617277026006,162.9631865131892,2039412.4117726514
9,163.0488879603173,163.1180150496607,163.0458052394429,163.1058091724739,1409853.8411464521
10,163.18460549982873,163.338314163717,162.98381035693774,163.13612413897835,1742304.8929809113
11,162.97298801483936,163.06247784548933,162.04339818408084,162.1626646757774,0.0
12,162.32482734045314,163.05190623702023,162.20452796651182,162.99908042439375,968198.6965577154
13,162.83608134396937,162.9432392025939,162.77701855479884,162.80114600494943,322669.55700393836
14,162.66844103813256,162.82707741785174,161.79384982225363,161.8296854100939,578589.8379888709
15,161.85841310184443,162.27114736197885,161.71949851871997,162.16376871924993,1967513.8130626704
16,162.32593248796917,163.0666842754777,162.21457058884334,163.0370094070654,1554611.4453297833
17,162.97605757193574,163.11563657196066,162.8202953473433,162.92325594813846,1687136.9289461456
18,162.9472015544082,163.0171718378913,162.62090279154864,162.69342381103303,2736612.7168048252
19,162.63037454071488,163.1565238462323,162.6249064810808,163.12157740746355,2428834.440275169
20,162.9966072093116,164.01096071403927,162.83366397737606,163.98024748303686,1910940.8267046642
21,164.0628428133622,164.9446911632181,164.01763267231692,164.86326978346298,981311.9647226186
22,164.8834567579017,165.8000099377777,164.8602237362384,165.71440965799204,1877403.3358391817
23,165.54869524833404,166.76156670242807,165.41549818867304,166.6067703018866,1265423.0132395525
24,166.76512958363472,166.83232401595518,165.7210612908754,165.8654297694399,783809.6554563845
25,165.73066302503292,165.76801352341516,165.54682864853626,165.61837297904196,0.0
