Interval,Open,High,Low,Close,Volume
0,163.12296672058105,163.22454531741013,161.85919863253883,161.98759817163798,1549869.4643681576
1,162.06277646629133,162.22833995142608,161.95453566208036,162.1537089829388,863209.6562267483
2,162.09695746958218,162.69272281244312,162.08912378941534,162.65658856909485,89550.30076519167
3,162.64040572802884,162.77738829686493,161.6853225968585,161.68599057168456,2442810.5720594213
4,161.52430458111286,162.4822342627791,161.45151107404521,162.35381492211854,177057.84679402877
5,162.23239994107354,162.29973069617373,162.02012617498534,162.0880955796883,5373188.506593382
6,162.13277040025432,162.6832049720702,162.1238855287177,162.65808109792167,0.0
7,162.82073917901957,163.24903271277853,162.8205690411665,163.161288320889,960284.7309094353
8,162.99812703256814,164.07087982779436,162.8707714910878,163.91316350486346,2027222.8753605583
9,163.85357204940536,163.8802641944278,162.80412678579154,162.9350673229223,1583067.088996454
10,162.77213225559936,163.81707470002328,162.68081702128728,163.812461400416,2324477.340236509
11,163.64864893901557,164.3880756657475,163.58207758743887,164.3014803301463,1336639.2938875542
12,164.13717884981614,165.26654285798776,164.07253548034328,165.10844888983888,2539401.2569818813
13,165.19009960012812,165.30250068594933,164.87718916743196,165.01907740871678,798281.5044592002
14,165.16751922607665,165.4662422424885,165.05237490651015,165.4374733475772,159092.86173919844
15,165.28779224471322,165.30735049123965,165.18384470629394,165.23903382799045,1218277.1169416178
16,165.36799540737314,165.36952180502254,164.6905824081586,164.80084631436867,2581510.338419997
17,164.6360454680543,164.664676798585,163.75894963199664,163.81745318648254,1216596.5420528068
18,163.72580377046302,163.82480073106302,163.29517869262514,163.39607910479177,4029299.689461412
19,163.31884147181782,163.42483502386267,162.8901982144442,163.02353689044037,1094812.826161045
20,162.86051335354992,162.9507753515751,162.00906501802774,162.1206561826036,0.0
21,162.21622660299622,162.36875136056258,161.9095784024719,161.92676775665578,0.0
22,161.76484098889912,161.89491630223824,161.64414991198905,161.71969564564705,829239.1392882377
23,161.88141534129267,162.26035152217017,161.73461812207492,162.1683541806747,4020360.324442447
24,162.03069470643817,162.0658751768815,161.36103272104526,161.43479899384909,1497006.3595566112
25,161.59623379284292,161.75287130163798,160.93164146971029,161.0225581044468,1191296.4867971088
26,160.86153554634237,161.19516303998017,160.79831678613283,161.12909516512156,48413.66154517792
27,161.2049480577436,161.33360699657246,160.99517105224274,161.0590906753283,0.0
28,161.2201497660036,161.28775809569132,160.94582577308256,161.00373837029807,357580.3737252378
29,160.9452016649744,161.42519274245277,160.78723995836313,161.34120183746177,1589895.0756359273
30,161.43488173431678,161.52264944308612,161.14522645820668,161.2445268448019,1231609.999232842
31,161.3688132607299,161.51394107276374,161.1508246581921,161.20472145582315,1123538.272588717
32,161.23887998241455,161.28012633929384,160.80493754751993,160.8279792733416,0.0
33,160.91678528319198,161.68759942806014,160.76807161748627,161.61887304454442,571777.2473204924
34,161.57844085949972,161.82053428903518,161.56826421598188,161.78678435528886,0.0
35,161.94857113964412,162.33163885339837,161.8883461132147,162.18778479326505,710950.9692138265
36,162.0910154894253,162.30847923366545,161.96738961018585,162.18171718451666,2984427.603793161
37,162.34389890170115,162.48518408513672,161.7431255546623,161.7631552950046,868776.6856310697
38,161.81476720860596,161.91865695347283,161.68549300451966,161.76262727989598,1753146.3306646775
39,161.86560701915747,161.91857120337616,160.75042154173053,160.88108184989036,855816.1395021232
40,160.75945896083942,160.91987447361134,160.243498306317,160.2847614674346,3076896.5004198654
41,160.27241424381768,160.71575395715286,160.20797728746876,160.58980030829403,3479283.9661006625
42,160.66046373533976,160.68449702618054,159.89427767332765,159.99477949874222,3378426.003614205
43,160.15477427824095,160.98839534742035,160.0863130587391,160.85634032949875,2805620.6062649256
44,161.01719666982822,161.03713991173922,160.67649539282033,160.71715232472457,2377815.147833144
45,160.76479890989233,160.81920849160227,160.2803164174383,160.2804348396091,900520.1437262709
46,160.2814682157546,160.62939185366412,160.2484924116426,160.4855115519624,2091429.2671047268
47,160.32502604041042,160.9252976344099,160.17892528862373,160.8631355592349,3315093.1951297633
48,160.99060201100403,161.03902879262648,160.45579933526983,160.4780873716018,2136643.2182285553
49,160.63856545897337,160.72830442793716,160.39635103524455,160.50084088067098,1506425.8535459978
50,160.66134172155162,160.6681519558507,159.964416156905,160.0943531600155,2907131.3050930244
51,160.17762828298507,160.66665265155484,160.08705535697462,160.63545663230238,228983.8207818158
52,160.4748211756701,160.69941819807428,160.4090215476905,160.6709690453079,1144552.9067494215
53,160.62534892660946,160.68411255813916,160.1401824510198,160.28101160728932,2241831.5170755303
54,160.4386348575941,161.2335037172737,160.38429600416984,161.14411377816958,3062360.4666154403
55,161.0785237002263,161.19755373712846,160.5949186255521,160.61262384396912,651171.9043415453
56,160.49991296786453,160.54382170469484,159.72631730045947,159.79308264831758,5295402.803837021
57,159.8585837892369,159.98274965921084,159.20681914434627,159.33236353055196,0.0
58,159.23211879963293,160.21313645094983,159.18774068373304,160.19035729709773,77948.87545386353
59,160.270592839077,160.78812830239323,160.1774871571586,160.71924184671218,2149211.922189272
60,160.76785761247055,161.0832371810281,160.65562926556348,161.028818657685,1622083.0583549356
61,160.87236465767847,161.9874547423788,160.74243065036345,161.89594771785255,2894796.522486058
62,161.7340517701347,162.40802667373757,161.60806968084316,162.2466903813688,2683778.9473297894
63,162.40079935596953,162.52760503419447,162.21391918589921,162.27766875341987,400347.8981011105
64,162.384643577822,163.20853653351426,162.27044818835674,163.151522785048,0.0
65,162.98837126226294,162.9908034202497,162.76312262869274,162.79300018295882,1989764.8768421318
66,162.81304106519028,162.96616756677255,161.80450157008602,161.88328687580528,2680528.59543788
67,161.7214035889295,161.83475153437757,161.08090789492257,161.22186474286704,1258431.749774685
68,161.17334682837097,161.2068406865995,160.89136002665285,160.94687911646895,1853207.8436555248
69,160.85937345530795,161.11521211498092,160.79905737087245,161.01068323673377,1212420.0854070126
70,161.14965662947,161.25130903918506,160.8923200150702,161.04850249431854,2301549.081476196
71,161.1121873618698,161.19453542483532,160.94190367553554,160.9835845156193,3138352.1631857343
72,160.87396328479633,161.9692030964617,160.72961049536596,161.85046999305783,1256084.705131138
73,161.68861952306477,161.78807797044266,161.518682020366,161.53618774697273,3775558.7454584576
74,161.48547509275122,162.54400804271967,161.45104697263304,162.40604895462306,1988459.9432017165
75,162.52273978348538,162.65630643936353,161.69723969745797,161.71642428790224,306451.66023113974
76,161.87814071219012,162.01566393088402,161.7230340001788,161.84772352404462,115362.10377803491
77,161.70557017059664,162.8060829493685,161.56464499403907,162.71926233032502,264485.63367528375
78,162.78276989821572,162.90756707164513,162.09840732173038,162.25303565579858,1472935.496137735
79,162.2011107872877,163.23888895100202,162.04375021726486,163.12675703989837,3156625.4129896364
80,162.96363028285847,163.0714546701359,162.71698151587051,162.8748500393488,3675019.5630152766
81,162.88623115474908,163.05918752490635,162.81513792359937,162.9868879584342,1752789.692345747
82,163.03955519241518,163.37477789950427,162.88431207629708,163.36298052705706,1357509.3135086275
83,163.2146519620614,163.31878751113652,162.7616722222365,162.8689081035006,139923.13329738798
84,162.87896697566487,162.91580498076408,162.41693345597332,162.5269622203999,0.0
85,162.68065342633065,163.43730235346766,162.53620678243874,163.40215868011967,2369644.1410127194
86,163.3899003873733,163.485570783484,162.3483838098952,162.42711174606896,188618.3128752387
87,162.56811183878173,163.34575926625868,162.44834594062885,163.30177051788488,1041889.9808294987
88,163.35840931426043,163.38752800142916,162.25111142079942,162.3273226161272,335311.21703398624
89,162.36704626746393,162.40007778170497,162.09368369054883,162.24539856194627,1279256.25183756
90,162.24147795599382,162.37716879150986,161.92827339861344,161.9365215240221,1182878.4463869361
91,161.88053627947912,162.55722953732476,161.85730625577372,162.50802959647635,2354229.0914064627
92,162.34552156687988,162.37765338386407,161.82148282388755,161.8371236123777,0.0
93,161.81308483988576,161.95446160690827,161.36366355396018,161.44037447246103,1764383.2912702064
94,161.27893409798858,161.38316606107105,161.1948552928827,161.3768711771377,2104607.8034642898
95,161.5013197337188,161.5608912052596,161.36796176426574,161.4342512600732,536152.2685094762
96,161.34699716909037,161.51732937773528,161.2948254109321,161.44637554168938,831947.6784224616
97,161.44870135831206,161.77594953727592,161.4076849517533,161.65063990054725,2968261.7964089606
98,161.6726073834648,162.293690943821,161.5550446322755,162.15614301673043,0.0
99,162.2784379886298,162.38497330660016,161.54467465831752,161.55507155261196,2950271.909176428
100,161.71662662416455,161.80207629022127,161.29639466602632,161.35803818611728,3774821.4693445805
101,161.49436109073892,161.62301996323586,161.209721322438,161.3542117624882,0.0
102,161.20419295736116,161.32416112633746,160.98919606105338,161.06036900797264,2370087.434372791
103,161.137175060515,161.98116172364047,161.0127632411868,161.826160807671,3125150.770553809
104,161.9159781428753,162.46991023687033,161.9053489165891,162.46638586462996,1583307.900499793
105,162.47024862668033,163.33461653656738,162.33347996144965,163.2307274663607,884874.2937081344
106,163.2156702266545,163.28908873285025,162.60605513359891,162.7454007012745,263476.0229557478
107,162.78815934107018,163.69379645591175,162.6570935492356,163.621773437118,2132420.2711177077
108,163.4581516636809,164.21865640199047,163.2980121226431,164.09873023797047,482800.33096462407
109,164.1331863822012,165.01705558187632,163.97152818575833,164.87101595884232,2646683.3706355486
110,164.92304151172965,165.1546646954623,164.8622591246081,165.13401836446548,368837.91693627206
111,165.2897760766591,165.43042538581966,164.24992771510233,164.35011142536277,2985455.1967544258
112,164.3549771489753,164.81024312526344,164.3210606570632,164.78645781061536,2388748.7883388083
113,164.84952254566448,165.73527766192777,164.82088363554763,165.67382149794028,0.0
114,165.50814767644235,165.80027084597916,165.46632364195656,165.71926536076248,1153785.1236518824
115,165.5535460954017,165.55547398321994,164.8963137155879,164.9113243241002,411874.62676275056
116,164.98642830210431,164.99286853545152,164.60682279485184,164.64474067245254,2654547.0559429834
117,164.77165650033822,165.542823341409,164.72381529216537,165.53134122278217,1417998.465568781
118,165.5721862801956,166.1606487121379,165.50290077669135,166.1392481954458,2162526.224015464
119,166.08731920770109,166.16629451043693,165.73423414721867,165.8203404130609,1394079.6434771537
120,165.67710217996134,166.37712009357617,165.64416192906072,166.27893606507442,0.0
121,166.16139325429256,167.2969555105702,166.14388044201175,167.16312413949447,923860.4072178203
122,167.06522474349578,167.95044227003456,166.9668176938896,167.94862172468152,0.0
123,167.88230145154674,167.9521466636286,167.37605509187554,167.4417087071667,2175167.5221185065
124,167.31650131480845,167.45700379672695,166.60352806584908,166.74007176164838,3085118.2152828276
125,166.90681183341002,167.6685042522992,166.90342750979272,167.63795552509018,2218595.4968927805
126,167.47031756956508,167.50572583829077,167.00763968573608,167.0300520179205,1672436.417202894
127,166.89412507917615,167.26477106916334,166.79356073118115,167.1603933815916,2344481.0665055825
128,167.0850692805136,167.41851124126492,166.91833587308662,167.3341503135123,3451202.9679791764
129,167.1668161631988,167.26342255671028,166.6374951907231,166.73662218401336,2415306.806753439
130,166.84543279495787,166.93562797456661,166.82376507904956,166.93418934172402,1675145.044347622
131,166.85169804467935,166.89848543589073,166.3378110314235,166.38648900037984,1080500.9492154338
132,166.22010251137945,167.16204563067427,166.1168470515506,167.03676279232852,0.0
133,167.20379955512084,167.25171186106968,166.15281606107732,166.2480914234109,2141034.5768698948
134,166.4143395148343,166.57305085225806,165.74688774059013,165.83498503128732,0.0
135,165.67705087683987,165.82019506505236,165.4218196223814,165.4952988321766,1410648.829849887
136,165.66079413100874,165.68792754333683,165.22172755562698,165.3663948609591,2494512.231173513
137,165.39468276943938,165.69054732227676,165.32208993848553,165.61641398964625,115499.25361617096
138,165.4507975756566,165.6459677097509,165.42587766213057,165.53326363043922,1796012.9242186425
139,165.69879689406963,165.86134285943166,164.94622758488273,165.07825712591463,0.0
140,165.13775375825887,165.22998172349358,163.96800176531445,164.09320864314546,2796849.2224817
141,163.9291154345023,165.03708737630186,163.79293411711572,164.97683923161227,1461005.3990778963
142,164.90529604210235,165.06132490656012,163.9832747516927,163.99239592571283,1537922.7399425693
143,163.931054773978,164.04390192485363,162.9703505610833,163.01382695118647,0.0
144,163.17684077813763,163.18539552473888,162.43301732737214,162.49421070018994,1666973.522058354
145,162.3931577808742,163.5187361056678,162.2984893824291,163.36923079523675,1864922.0043034672
146,163.40752866785706,163.80606365641702,163.3888404720883,163.75161392302402,1924139.8156343577
147,163.74757815215085,163.76964663211464,163.61479184206806,163.71770790355342,2272902.6102312086
148,163.76679497863682,163.91404958694034,162.67266470709848,162.74077803658838,0.0
149,162.73722371744066,163.65982404852065,162.59005729881872,163.61712587970203,2904048.2018460445
150,163.75354882843965,163.87902406752897,162.60666416441464,162.69548988605544,349316.16576614114
151,162.53279439616938,163.6622667058357,162.46625459474217,163.57159385560823,0.0
152,163.67494563502643,163.75411390219998,163.12516914479465,163.21421174641375,192283.48252391443
153,163.21006270549046,163.3443572854017,163.0649385949038,163.10774343651093,1674380.117313949
154,163.1856020643329,163.18910721679154,162.06047429998367,162.1344533255214,1628572.8910883295
155,162.2965877788469,162.5318939948203,162.2043186521783,162.40499540835606,2543216.096840501
156,162.30174116978037,163.01083616956745,162.20421789052918,163.00684323825226,2402271.815518682
157,163.10663947559704,163.9131704658779,163.04728365716272,163.88462382408977,0.0
158,163.80890684807665,163.88085557913638,163.34409500366488,163.4275281733737,923101.2132546029
159,163.26410064520033,163.9043713141989,163.2357407750239,163.756691618473,910293.8256059374
160,163.92044831009147,164.28478770429177,163.9019327675356,164.20393187766092,296015.26757824956
161,164.03972794578326,164.0453069372957,163.51903801616487,163.58648085851004,3012133.8560830187
162,163.75006733936854,164.25968037018936,163.60911732270654,164.15005939130393,973399.9992865184
163,164.2332406682648,164.29881591484,164.07690363217517,164.1920423950173,526176.5377049871
164,164.02785035262227,164.2691504753382,163.98093207274098,164.21522682839282,895342.883805421
165,164.06160691933889,164.7346920382702,163.9293666135593,164.64222899023142,2334328.37479532
166,164.65510716546282,165.38754438559917,164.62628200828843,165.3075234976116,3305326.374591272
167,165.43711791172575,165.4626046109222,164.6426251464193,164.79525534456442,1675232.8158631811
168,164.8387347635177,164.95159491446256,164.2270187650844,164.2303760484969,1301992.7709539263
169,164.2845862085449,164.43296335309157,163.1345806599368,163.25038700834253,1640519.5712809598
170,163.0871366213342,164.21439640197644,162.96266307299464,164.12947906055126,3236597.5479339664
171,164.2398629374715,164.35331759624748,164.0878838467638,164.1341057770029,548576.3543791852
172,164.29823988277988,164.36875829684934,163.1237786529709,163.19214244509482,2285042.9052826418
173,163.1251735381064,163.79601651019226,163.02752049152784,163.63536742815987,2146378.162261438
174,163.70911878690512,163.71088727534044,162.70833545920706,162.82656241666325,1627980.5090478396
175,162.67351047798473,163.8026975363756,162.6333964723109,163.70337220273527,0.0
176,163.86707557493799,163.87352626632597,163.03799210180958,163.07445379014132,667232.4301389507
177,162.994488563263,163.71920038755718,162.9626099679033,163.6696251756714,579405.6946867175
178,163.73751455734265,163.80799408506948,163.07083833258375,163.0953506746163,1990221.4552960205
179,162.97282652986007,163.466389901836,162.8423780037761,163.30901750796534,3205364.608703231
180,163.2596562562278,163.35505796535008,163.12544465552023,163.20545240582732,1168335.247986597
181,163.04224695342148,164.09048720851465,162.88130231346312,164.08430248830683,2605444.0463757813
182,164.05533182931111,164.1480347254074,163.90647956147822,163.99370771239379,952634.355971561
183,164.0807313366065,164.20978937524364,163.43143951455386,163.59420190959514,1245452.773074983
184,163.55178085489317,164.57673169908628,163.47647279188743,164.47514538128692,855290.1165301623
185,164.63962052666818,165.40509348370847,164.55461521991455,165.36083267269393,3350681.4754340015
186,165.45099590770002,166.25025444603327,165.43504701345606,166.13900928188536,3061817.120720175
187,166.1156379016507,166.7481762355946,165.98553810908314,166.66783708677764,1026201.8902941053
188,166.79627851526232,166.95780340046542,166.40149056073577,166.48480833470995,1925827.0491228658
189,166.45365275343786,167.48066452197216,166.37603302250878,167.3813175222383,1231717.4077476938
190,167.25408699832442,167.6350802863623,167.2060405039093,167.53416799580546,681466.0435136228
191,167.36663382780966,168.453658886075,167.2937625695832,168.354374986377,445033.8358909767
192,168.52272936136336,168.55243105214856,168.04535829975848,168.08311766134094,2647484.8870190033
193,167.91503454367958,168.93997510575673,167.80305031542872,168.77831082715957,1871219.5337460227
194,168.94708913798672,169.5933877415893,168.83690197908126,169.497981962433,0.0
195,169.32848398047057,169.51870009812885,169.31561813931023,169.46973140066405,5248176.722622419
196,169.37900415070433,170.4065663681813,169.2230101425008,170.3823141926219,0.0
197,170.23911983570045,171.0730715939448,170.21462536132117,171.04943783232346,1950213.000569353
198,171.13185841253082,171.16570912253826,170.47484083947765,170.570670686646,2115450.3503090558
199,170.71967178637897,170.76973234867228,170.40646906132886,170.4506172440306,52699.96637373022
200,170.39669767867096,170.52097479883395,169.4184265982841,169.47810850781332,250692.72277636034
201,169.64758661632112,169.6684714295452,168.40571347540663,168.46680540494089,1863148.4658467798
202,168.29833859953595,168.33358330220685,167.36626212055927,167.46153691016553,3090965.3747935267
203,167.30430874064945,168.14128071284176,167.24488875255463,167.98280480809288,717942.1754557028
204,167.81482200328477,167.83497001748336,167.53414940083107,167.70163578633102,2779225.498246424
205,167.71467110911982,167.82677490297036,167.40596600818165,167.44807521987025,78704.89725744794
206,167.28062714465037,167.74794645891657,167.2217882288579,167.60636069906516,2179382.019389091
207,167.4387543383661,167.59043284034254,167.3120916982788,167.3879169628984,570869.7160232253
208,167.3203663710748,167.3915106473076,167.20379210113597,167.30722083249407,713819.885081415
209,167.3574806170631,167.46552015321578,166.16597747266835,166.3088717651686,2356513.110521364
210,166.1425628934034,166.28776546143294,165.2948778430376,165.3164800071288,0.0
211,165.4817964871359,165.6207511173293,165.41622597850179,165.52846992858596,1636422.5292999784
212,165.48558424045635,166.1178589292547,165.36136254303162,165.9890772130232,0.0
213,165.90664743685778,166.0677889879759,165.2339230343064,165.25825859447463,1846483.7236160235
214,165.09300033588016,165.17978320173222,164.21987492754712,164.2721360140224,1325084.7850774925
215,164.3547966794018,164.5087183950392,164.21805468785908,164.2323302990213,4287285.1207036115
216,164.33429279483394,165.26987449685817,164.2776930444005,165.11671004799067,4052707.903351061
217,165.13602730212043,165.22564969573057,165.05592667795503,165.0880283690631,0.0
218,165.1384404402815,165.4002583636535,165.04729691336345,165.2488410876777,2140701.523511202
219,165.11063640294756,165.6996877548143,165.0892588623518,165.66016304633845,2397939.846634248
220,165.6900913900197,165.89975283825146,165.58598960083958,165.896414017687,1445030.180103085
221,165.9155006093512,166.04402441951777,165.71123351193384,165.76880087138673,750966.2352932217
222,165.9345696722581,166.18393831570842,165.90267187227104,166.16958715468925,534321.9908263856
223,166.33575674184394,166.87947702195598,166.30201899027426,166.85337095535684,1438068.4141092591
224,166.7461477244279,166.8937293552757,165.6949652267318,165.85773008316656,548393.2511714026
225,165.9447558310935,166.30045475328114,165.80125791443544,166.2800439574884,1652204.2340595843
226,166.1137639135309,166.89386037050232,165.99131095305032,166.84563074617654,227059.75773591595
227,166.69273683847794,167.44264791185458,166.65756476618938,167.3733475851173,0.0
228,167.46481072436774,167.53788920585734,166.6316372181754,166.73366703161267,2190579.5354659776
229,166.90040069864426,166.91796287795944,165.58390947325503,165.73874045196777,1772535.6287363374
230,165.6997705816383,165.83288647526274,165.26637997326904,165.34660350365198,1226391.728454924
231,165.2395691167193,165.39040510479637,164.70756490500122,164.75631446879072,894740.1529222984
232,164.7460792225564,164.76439162971027,163.72201651497505,163.77318706958192,1818670.818811214
233,163.91367895315275,163.98461813888795,163.81127426636112,163.9131469232311,802885.3958575152
234,163.8260317780805,164.4554923835075,163.70369827430233,164.3888703615525,2547569.5897681564
235,164.44827315832455,164.49461208606846,164.15101261445716,164.27616590518107,1852344.6856314833
236,164.44044207108624,164.53061660481893,163.27145157806618,163.295903629595,1526435.769407615
237,163.37214776785592,163.5942180575542,163.36613070853173,163.4565481939061,0.0
238,163.52032517480842,163.56920779040053,163.3231249630661,163.34415727741725,2069952.372713617
239,163.47114227314722,164.25576331828626,163.40829812522566,164.21485533313495,1487556.0972265755
240,164.0506404778018,164.160403113471,163.66396056679986,163.74748240171033,2792509.267611335
241,163.81731842761866,163.9272191855903,162.65966380405996,162.77037486553104,1849334.2414609168
242,162.85069179837936,162.92696806746045,162.215186345108,162.37221686489562,2912704.8389014853
243,162.37906526772676,162.6823505847885,162.2500280061472,162.5443326066466,1548023.465710273
244,162.4929755323315,163.4228450271124,162.39463884575795,163.4196226046959,1921914.2873209033
245,163.44958530168245,163.54418748325776,163.210795020826,163.28627079753622,0.0
246,163.23193448966651,163.30013224316485,162.77981012531194,162.82248642843228,0.0
247,162.65966394200385,162.69099970132027,162.6239394119514,162.6522223923921,2806377.0253569796
248,162.49737184686074,162.5252964022373,162.34438677378472,162.40399541282133,10178.41104812827
249,162.3414716662345,162.34969696614482,161.84898792212238,161.933068314707,1318631.1992116373
250,162.09500138302167,162.12030503342822,162.07796086754462,162.10918046465997,1144386.240464135
251,162.07909978815232,162.21105104179094,161.93558689170612,162.10869611645194,0.0
252,162.24112720727626,162.95856067614284,162.21804988942642,162.90243196444942,2059746.9898863067
253,163.0324076470337,163.25931162447966,162.9600928735926,163.1691572309213,1449404.3134022215
254,163.20593584546225,163.3646416775684,162.6879577419578,162.781808418981,1807957.0047878053
255,162.61902661056203,162.8648575490681,162.46736219347412,162.82916195153012,1901826.4932127122
256,162.87068496712197,163.00148026708743,162.31652199233753,162.37207575294156,1354019.318219598
257,162.52252848380587,162.6404121811944,162.47594535550084,162.5819058098232,2801084.3264842825
258,162.4193239040134,163.52540907721692,162.35835376347984,163.457398136975,1897603.9473075424
259,163.62085553511196,164.07450507141982,163.61704374211374,163.9940642863921,2873599.8613447025
260,164.00364387209814,164.88198453396484,163.8428651113883,164.77919569307159,1113607.1795035107
261,164.94397488876464,165.05433328190105,163.70579261916026,163.79593175792127,3585006.721957512
262,163.9130966258037,164.0469648910319,163.59418108524866,163.6012652589531,1488192.528443087
263,163.66584571964447,164.02648393082842,163.6100942380749,163.90386890882527,1484316.5600903234
264,164.0677727777341,164.4351153875244,164.02858928611775,164.42859725500924,3416855.1737338547
265,164.5250382381026,164.67939101506659,164.28304283996462,164.2921575426406,1063335.630496033
266,164.45644970018324,164.53447890263465,163.95317903192458,163.9728527095038,661467.8727954731
267,163.8281009782391,164.89855480418618,163.68712104015245,164.7439090240632,4725078.338804054
268,164.64444190980169,164.7331336693869,164.00300819473517,164.10239726025975,2699747.4168020887
269,164.11495050322998,164.21826886372017,163.46575020255204,163.48762805766034,1380750.6525731806
270,163.52945850031065,163.62360350031054,162.42035566646624,162.5827722141174,632588.6254714627
271,162.42443080015948,163.47226876806886,162.40622343218513,163.45826920679644,650854.8035213643
272,163.46898294322327,164.46208662372982,163.3733173238805,164.32390636927943,2811961.045559886
273,164.48823027564868,164.77526788046995,164.3731961288891,164.66842915581563,0.0
274,164.83309758497143,165.4663933676135,164.82883167300642,165.37994864411743,3745956.094326157
275,165.364596269501,166.36517691462583,165.33546144536209,166.27050823856607,800945.6190147472
276,166.42872241996355,166.5605636579488,166.3113123356798,166.49036366542435,4548493.948793054
277,166.4635901745901,166.71675316575605,166.3936951071379,166.63120768496796,2192030.8861632994
278,166.58830440244307,167.60553589632184,166.43250790899558,167.52784219758342,1654938.0155550714
279,167.69433279335695,168.3288061711499,167.57882239570944,168.21311562157427,2880968.387889176
280,168.38132873719584,168.45562712024963,167.48987023297897,167.60970952286593,0.0
281,167.44209981334305,167.47248242989176,166.57298951343503,166.60955545692528,2604611.2112946743
282,166.73434504612334,167.23666936734068,166.65170101095748,167.2209223649459,360590.75674530375
283,167.3881432873108,167.5423110722876,167.3246225808911,167.38737747175256,1518638.6368304086
284,167.55476484922428,167.61676362136706,166.58162553960437,166.71685448172107,837204.5539979195
285,166.55013762723934,166.5758427529032,165.96630335578044,166.12011870179606,2936260.7924100403
286,166.26801507352744,166.35627751236757,165.39548855193527,165.4556571376352,2305180.9328925265
287,165.39686315386015,165.46582819266433,165.26307612445342,165.43262021032623,2442193.8796101664
288,165.59805283053655,165.9155344942247,165.5501555919542,165.83997298112473,944788.197215203
289,165.82586615476353,166.7552059917624,165.67693602908503,166.733009774837,1143999.21887073
290,166.89974278461182,167.03559238928116,166.85805854981075,166.90843748494507,1925882.9920372332
291,166.91155827692648,167.4751747106732,166.88667473530253,167.36482689638734,1950503.0588141666
292,167.31793531830633,167.46013085785336,166.33892997632103,166.36613408442327,548364.8128286485
293,166.27670991788673,167.3816789917105,166.1699026607911,167.26200421931512,195565.12015795032
294,167.27535026783121,167.36107257582168,166.25821839613315,166.26392496678525,3454555.844923549
295,166.128940718566,166.5873568383883,166.0115578445162,166.5689282527662,1575283.9925181575
296,166.44542549430875,166.77009040173047,166.3080569260179,166.68051578520536,2302268.027472938
297,166.60568290927304,167.03921793762814,166.4736080345901,166.91018861379632,1437658.7923637854
298,166.8626534832803,167.1771572081289,166.79874328415713,167.15727510965664,1922027.6176325092
299,167.15240776974315,167.25712181682505,166.81098444527868,166.9010856746349,2280714.5701171765
300,167.0070888168071,167.0842698480949,166.90189223741672,167.06673042316956,2374903.2986271083
301,167.09539407040032,167.22288561404244,166.61033276482377,166.6344848689076,2222045.147958694
302,166.8011193537765,167.22394011940926,166.70248213159476,167.0908477447237,1181303.20338653
303,167.208681276393,168.0155472304557,167.1578778485897,167.9906204125931,2584367.5397484237
304,167.82262979218052,167.94444214188673,167.4701449366339,167.6263034816355,0.0
