Interval,Open,High,Low,Close,Volume
0,124.64503503433583,124.74558281664298,123.34370426646433,123.34835193550047,30254726.788091063
1,123.3503336030727,123.43603867257876,122.3971424902059,122.40206567392518,4185835.962790018
2,122.27966360825125,122.27992295794009,121.7195097155554,121.79865965571311,11701661.812224232
3,121.69038721263556,122.57034421953308,121.57278765119526,122.53070376152179,20640951.85264996
4,122.6532344652833,124.4685451836056,122.62223967091965,124.40394625015273,31377759.809847884
5,124.27954230390257,124.60475829871889,124.20185712074972,124.55684433463665,22023954.836718332
6,124.58592687226822,124.69112724688257,122.7454160836528,122.82060858058556,2665123.927482061
7,122.89715652099251,122.94505037477676,121.834770617814,121.93360574532917,26489371.055410273
8,121.92681138990653,122.43359342581572,121.90141516231368,122.41165194682543,37256815.39243804
9,122.53406359877224,122.6383887598789,121.03880305917619,121.10765804058425,36925209.732731044
10,121.08676553830493,121.4783400246672,121.08218206412651,121.37353089396196,10231005.47746337
11,121.34429238037218,122.43477138890987,121.22826942781107,122.37958102240871,34787911.619706616
12,122.2572014413863,122.43037243715195,122.14925827645125,122.32167717628491,9513141.67035198
13,122.44399885346118,122.4752403307013,121.99187444951198,122.04274478662232,0.0
14,121.9207020418357,122.5705089215535,121.85856485160298,122.49842451243782,18112132.12730298
15,122.53897970166382,124.3496874327702,122.47206475164346,124.27665958946531,41293777.844030745
16,124.39246823363925,125.10237341127242,124.3714938554224,125.02416934900499,5634108.3835810665
17,125.14919351835398,125.21748701572399,125.03904898655615,125.21415220029267,13766985.409896769
18,125.13697462206959,127.23017391438427,125.07255299924681,127.12841909731466,16787145.577923737
19,127.18205033242569,128.5565138917132,127.14186280907971,128.490020938426,23155921.166148443
20,128.41709216213417,130.03336616712562,128.2936501181681,129.97818145110293,4647269.862218101
21,129.84820326965183,130.82937920953006,129.77731390200307,130.77764579998933,6223759.202441385
22,130.9084234457893,130.93146620715603,128.9778802417185,129.01116522557572,3454951.879711736
23,128.88215406035016,128.97417369774575,127.10916210055207,127.21283933723953,7092267.786121108
24,127.27179657188182,128.41969492391368,127.23219593326694,128.41271738525424,0.0
25,128.46709039040593,130.48508386883745,128.4165420381128,130.37588376643154,24586267.4311127
26,130.39586606132556,130.4436000954573,129.16084963820092,129.27728897716915,52132612.323291205
27,129.14801168819199,129.22504597190138,128.54896490838536,128.55490243464186,0.0
28,128.5920657516782,130.1994628295889,128.54882922880677,130.12889995107807,38791673.65482783
29,130.20887385572718,130.23760673373593,129.48448243355648,129.6127282991302,35655464.95241122
30,129.59767287476322,129.73936623812094,129.51290099628594,129.62657474450123,0.0
31,129.65561838861282,130.17863115745655,129.63538398752002,130.1328268721188,16014551.06831668
32,130.0412444163323,130.05820874858404,128.55249792278707,128.67417357293633,35299653.15474072
33,128.76160219550113,129.7360431159241,128.71179813232052,129.73501461828747,24715905.40025761
34,129.60527960366917,131.58222373405076,129.49214357708846,131.56604888436573,11365377.60471829
35,131.56579030339964,132.547750393996,131.5633358969202,132.49498849882008,25534566.659596764
36,132.58951333174156,132.64188068404334,132.4650998962362,132.48291135913,26528682.00462229
37,132.35042844777087,134.57264921890683,132.25760697365192,134.50830263622947,41931765.357062764
38,134.50704978555217,135.10915554407924,134.40362677654434,135.0887983093415,2457213.856191233
39,135.0951314718398,135.21935285974052,135.00221212192562,135.06811747828536,7660691.484578747
40,135.0890731847168,137.1436916568989,135.06706358915577,137.117335203843,27105133.14561671
41,136.98021786863916,138.46722267893153,136.9689708439593,138.4363322619759,19745805.349007163
42,138.39999867532674,138.49085303929243,138.0088048926071,138.1192699473543,3741553.642222574
43,137.98115067740693,138.8557579376143,137.90898002158806,138.75166749717505,10657132.693683492
44,138.83618925751912,139.65626421523768,138.81374073240693,139.53981966867437,23419407.9151637
