Interval,Open,High,Low,Close,Volume
0,225.93533133592075,225.96951578699148,224.7640177330812,224.78988283599267,10371881.074649677
1,224.77369812367013,224.98639093997897,224.2107588995123,224.31486194623184,3198603.010612185
2,224.53917680817804,224.61330077551017,223.7669848963501,223.8809187721125,3470187.372206563
3,223.81288768383723,223.82878239776417,222.77308304281445,222.92889360166131,0.0
4,223.15182249526296,223.21438595254205,223.10882457931487,223.1792144575894,2376970.644367835
5,223.14888319555038,223.18305552249197,222.70932514683665,222.76158940383596,1305799.5986829656
6,222.67048838982694,223.45297267263132,222.4744336853536,223.2916651788551,5835932.125470506
7,223.06837351367625,224.68247422593103,223.04376861662897,224.534178948538,5459895.3170303805
8,224.30964476958945,224.86449370339088,224.0861177866522,224.69487796075032,0.0
9,224.47018308278956,224.9756458249007,224.4294292654769,224.80333524737927,3051332.2297024527
10,224.74372721246732,224.9849390787264,224.5205165554575,224.792603799738,9955346.411521934
11,224.56781119593828,225.08529095943194,224.5271572149624,224.978222692581,7080601.088349717
12,225.1063393947633,225.12081392829748,224.69626599130294,224.8843557132328,6153103.256668618
13,224.65947135751955,225.9553114446761,224.60748919071048,225.8792940900588,9037760.193300324
14,225.65341479596876,227.28987086550657,225.57134385222295,227.07875681562714,1669649.6143451338
15,227.30583557244276,227.93794213671092,227.28880396479812,227.87060352093192,9597908.024214773
16,228.09847412445282,228.31748720375685,226.77816644866726,226.96135850287953,5786344.291300677
17,227.18831986138238,227.26716106929737,225.5911578117062,225.6961579181155,2044141.4548815137
18,225.7509459211655,225.87480946793426,225.23358797384418,225.3212066755079,1053452.2345771482
19,225.21101643856048,225.31778447324353,223.8532489341796,224.06514914956577,7321822.251533575
20,223.8410840004162,224.04181927050226,222.72507667705932,222.81609354116063,5797038.0629649665
21,222.6889222747677,222.86701026359225,221.85032136632384,221.93414249314947,5074506.949489975
22,221.88693193128645,221.9136866531224,221.69275360664165,221.87878540651812,9170087.853201354
23,221.6569066211116,223.77571662205654,221.46301671895512,223.55294848603845,8226605.007839519
24,223.32939553755241,224.308248601272,223.2154197945307,224.08472044632884,0.0
25,223.9155386875626,225.54372114403608,223.82118384616655,225.43378843509828,3133017.050026526
26,225.65922222353336,225.77670675858909,224.88093326230327,224.91247909631426,2816673.5274045393
27,224.68756661721795,226.60995770192818,224.4942477768216,226.41247861341458,3605728.5789039307
28,226.47287529752765,227.20507676543454,226.32281272603345,227.00669437826815,2484825.446979585
29,226.89100612851618,227.08642533077543,225.73795989755612,225.79254935839512,5959868.8992387885
30,225.89756066692962,225.9635968842021,224.6124290658827,224.80442326705676,6376181.972923258
31,224.9708886211741,225.1795765041227,224.74833228452363,225.05427730105652,5645733.510030587
32,225.27933157835756,225.34856852368154,223.59245807892972,223.79970777819506,2734622.3458711063
33,223.60836024158198,223.6793011417245,222.42924961846734,222.55213187796795,6281368.806233445
34,222.77468400984588,224.28580781921843,222.74322327973894,224.2313756225918,4238950.766913514
35,224.29087484319095,224.47255975752216,222.7613303737879,222.98139338142298,7140479.473253831
36,222.8703983952351,223.86611014717167,222.86951369617427,223.85925676862894,2769550.722709338
37,223.88001541881934,224.07031177855956,223.54281159634223,223.71692983161157,10416752.65664094
38,223.71409451742184,223.74364251545643,223.4087463091062,223.60817982976457,5337253.271516696
39,223.44256396464385,224.62848545632065,223.3108071162588,224.4208790258819,0.0
40,224.61481989967703,224.7259963119258,223.59395004293512,223.7412626134632,9197194.156364627
41,223.7981012754444,223.89221401019682,223.65890234003396,223.8028625961207,2469649.7791525633
42,223.7445337483974,224.13939182838482,223.71154003213445,224.0886325560508,2676461.545320561
43,224.22341443226188,224.29625538144208,223.91052348061785,224.12321994585042,3340011.4528386667
44,224.03045724797457,224.12487563047733,223.8003521299809,223.92120881686992,0.0
45,223.8340634617645,224.49901545529946,223.7040127772794,224.34828309818823,7213537.838302422
46,224.18178541661942,224.20188472067218,223.17416647514005,223.1941892248449,0.0
47,223.29828896123792,224.88810512412434,223.2942020517658,224.87827754576796,4992170.428809897
48,224.91904278695318,225.02674404016653,223.44540177173735,223.62468913702557,8706020.67682504
49,223.66190781248167,224.79927608101292,223.6251536326788,224.7628246634331,2204249.434179308
50,224.7236656103526,224.76714652570303,223.38515979488005,223.5098798490682,6681217.013257442
51,223.44527540715185,225.2391686029236,223.22484352521607,225.07928639824607,741513.0560949012
52,225.3043656846443,225.5586051563088,225.1083975965638,225.4294947111025,9088013.60301454
53,225.2040652163914,225.42124509753666,225.0166517924229,225.21593787962294,7181341.257355344
54,224.99961758361576,225.08299321290235,223.8667362287782,223.96046717666684,1921149.0589623568
55,223.8269371131257,223.83812352994707,223.41935945245754,223.6073737672921,389994.53894079337
56,223.3837663935248,223.5860700870255,223.15273530549283,223.2074566566817,9584500.507101992
57,223.20564244569493,223.21092806281908,221.87158160516634,221.9631822720527,8286103.567791175
58,221.84942806507092,221.96167519997869,220.54269495760516,220.72584411960625,973290.77530627
59,220.8283946367516,222.03577492151243,220.65592814761638,221.94705666131944,4489315.7618493475
